hotel_id,city,hotel_name,hotel_link
IVU_000215,ho-chi-minh,Khách sạn sân bay Quang Hoa,https://www.ivivu.com/khach-san-ho-chi-minh/quang-hoa-airport-hotel
IVU_000216,ho-chi-minh,Nhan Duc Hotel Nguyen Van Qua,https://www.ivivu.com/khach-san-ho-chi-minh/nhan-duc-hotel-nguyen-van-qua
IVU_000217,ho-chi-minh,M Village Living Hoàng Văn Thụ,https://www.ivivu.com/khach-san-ho-chi-minh/m-village-hoang-van-thu
IVU_000218,ho-chi-minh,5H Garden,https://www.ivivu.com/khach-san-ho-chi-minh/5h-garden
IVU_000219,ho-chi-minh,Tago Boutique,https://www.ivivu.com/khach-san-ho-chi-minh/g9-homestay-de-tham
IVU_000220,ho-chi-minh,BOBHOTEL - BÙI VIỆN,https://www.ivivu.com/khach-san-ho-chi-minh/bobhotel-bui-vien
IVU_000221,ho-chi-minh,Khách sạn HANZ Sài Gòn Phố đi bộ Bùi Viện,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-saigon-hotel-bui-vien-walking-street
IVU_000222,ho-chi-minh,The Arrivals Capsule,https://www.ivivu.com/khach-san-ho-chi-minh/the-arrivals-capsule
IVU_000223,ho-chi-minh,Bluesky MarQ Luxury Vacation,https://www.ivivu.com/khach-san-ho-chi-minh/bluesky-marq-luxury-vacation
IVU_000224,ho-chi-minh,Grandma Lu's Saigon Bui Vien,https://www.ivivu.com/khach-san-ho-chi-minh/grandma-lu-saigon
IVU_000225,ho-chi-minh,Khách sạn và Căn hộ Asian Ruby,https://www.ivivu.com/khach-san-ho-chi-minh/asian-ruby-hotel-apartment
IVU_000226,ho-chi-minh,SAZI BEN THANH HOTEL HCMC,https://www.ivivu.com/khach-san-ho-chi-minh/sazi-hotel-nguyen-an-ninh
IVU_000227,ho-chi-minh,HANZ Thanh Thu Hotel,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-thanh-thu-hotel
IVU_000228,ho-chi-minh,The Local Home,https://www.ivivu.com/khach-san-ho-chi-minh/the-local-home
IVU_000229,ho-chi-minh,Saigon Hotel & Apartment,https://www.ivivu.com/khach-san-ho-chi-minh/saigon-hotel-apartment
IVU_000230,ho-chi-minh,9Trip Stay in Soho Residence Quận 1 - Gần phố đi bộ Bùi Viện và chợ Bến Thành,https://www.ivivu.com/khach-san-ho-chi-minh/9trip-stay-in-soho-residence-district-1-next-to-bui-vien-walking-street-ben-thanh-market
IVU_000231,ho-chi-minh,Grandma Lu's Saigon Japan Town,https://www.ivivu.com/khach-san-ho-chi-minh/grandma-lu-saigon-hotel-centre
IVU_000232,ho-chi-minh,Cityhouse - LightHouse SG,https://www.ivivu.com/khach-san-ho-chi-minh/cityhouse-lighthouse-sg
IVU_000233,ho-chi-minh,Vintage Saigon Hotel & Spa,https://www.ivivu.com/khach-san-ho-chi-minh/vintage-saigon-hotel-spa
IVU_000234,ho-chi-minh,Aquarizon Boutique Dormitory & City Bar,https://www.ivivu.com/khach-san-ho-chi-minh/aquarizon-boutique-dormitory-city-bar
IVU_000235,ho-chi-minh,9 Hostel and Bar,https://www.ivivu.com/khach-san-ho-chi-minh/9-hostel-and-bar
IVU_000236,ho-chi-minh,Khách sạn HANZ Boutique Phố đi bộ Bùi Viện,https://www.ivivu.com/khach-san-ho-chi-minh/hanz-boutique-hotel-bui-vien-walking-street
IVU_000237,ho-chi-minh,Khách sạn YHD,https://www.ivivu.com/khach-san-ho-chi-minh/yhd-hotel-42170616
