Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,room_class,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,room_class_relabelled
0.0166066519403563,0.2857142857142857,0.5882352941176471,0.0045295243760117,0.1963470319634703,0.0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0024921510361766,0.2857142857142857,0.426470588235294,0.0010863101148249,0.1461187214611872,0.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.006064426179344,0.1428571428571428,0.2058823529411765,0.0043289204759029,0.1232876712328767,0.0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3
0.0038478864579973,0.2857142857142857,0.6176470588235293,0.0010567595665917,0.2054794520547945,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0081400079534563,0.1428571428571428,0.1323529411764706,0.0075769143418328,0.0890410958904109,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0109263900026282,0.1428571428571428,0.3970588235294118,0.0043161484628855,0.2123287671232876,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0221679570976555,0.1428571428571428,0.3823529411764705,0.0087840081571793,0.2054794520547945,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0110813235338083,0.1428571428571428,0.3676470588235294,0.0046758763295223,0.1986301369863013,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0218820889495585,0.1428571428571428,0.4411764705882353,0.0076762522208563,0.2328767123287671,0.0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0024336801679484,0.1428571428571428,0.1617647058823529,0.0025184625875363,0.1027397260273972,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3
0.0164005380219295,0.2857142857142857,0.4411764705882353,0.0058023347840968,0.1506849315068493,0.4411764705882353,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
0.012801418687817,0.2857142857142857,0.5294117647058824,0.0038750578704663,0.1780821917808219,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0079869943354173,0.1428571428571428,0.3529411764705882,0.0035725583172363,0.1917808219178082,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0026526886381468,0.1428571428571428,0.1911764705882353,0.0023629827704532,0.1164383561643835,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
0.0082986602353151,0.1428571428571428,0.3235294117647058,0.0039866039186785,0.1780821917808219,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
0.003744358168756,0.1428571428571428,0.6911764705882353,0.0009041332998051,0.3493150684931507,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0082783800717305,0.1428571428571428,0.2794117647058823,0.0044917636418736,0.1575342465753424,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
0.0018498449596628,0.1428571428571428,0.2058823529411765,0.0017354940510008,0.1232876712328767,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0017658184908408,0.1428571428571428,0.2352941176470588,0.0015028755395207,0.136986301369863,0.0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0004962802504476,0.1428571428571428,0.2794117647058823,0.000660815366682,0.1575342465753424,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0055887720227766,0.2857142857142857,0.3529411764705882,0.0025887337022943,0.1232876712328767,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0121789776585329,0.1428571428571428,0.1470588235294117,0.0101909218900724,0.0958904109589041,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0105171025732881,0.1428571428571428,0.5,0.0033813009700835,0.2602739726027397,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0035578930911242,0.5714285714285714,0.2647058823529411,0.0022710697910294,0.0520547945205479,0.0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0209480771512079,0.2857142857142857,0.5735294117647058,0.0058243103333463,0.1917808219178082,0.0,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
0.0012812479809021,0.1428571428571428,0.3235294117647058,0.0009022197929133,0.1780821917808219,0.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.0227901559757326,0.1428571428571428,0.4558823529411764,0.0077625496061084,0.2397260273972603,0.0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.014839544859164,0.1428571428571428,0.1764705882352941,0.0108436464064904,0.1095890410958904,0.0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0218388476625978,0.2857142857142857,0.5,0.006864697227048,0.1689497716894977,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0035942763099729,0.4285714285714285,0.3970588235294118,0.0015817314315073,0.0993150684931506,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0417730377101815,0.1428571428571428,1.0,0.0068851856645966,0.4931506849315069,0.7647058823529411,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,3
0.0146164284667043,0.4285714285714285,0.25,0.0083003686685536,0.0650684931506849,0.0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0164775680505213,0.1428571428571428,0.088235294117647,0.0180985164044001,0.0684931506849315,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0038098946632736,0.1428571428571428,0.1911764705882353,0.0031125430852867,0.1164383561643835,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0128749288756501,0.1428571428571428,0.2352941176470588,0.0077173742324651,0.136986301369863,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0450786870779493,0.4285714285714285,0.2794117647058823,0.0226077061110815,0.071917808219178,0.4411764705882353,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.142653472689162,0.1428571428571428,0.3382352941176471,0.0608556223284782,0.184931506849315,0.2058823529411764,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0038625539025343,0.1428571428571428,0.2352941176470588,0.0026758010955794,0.136986301369863,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0035780262343331,0.1428571428571428,0.6323529411764706,0.000961164370677,0.3219178082191781,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0224009843930866,0.2857142857142857,0.3823529411764705,0.0088736284412292,0.1324200913242009,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0079417898940286,0.1428571428571428,0.1617647058823529,0.0065059852241918,0.1027397260273972,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3
0.0046896645912607,0.1428571428571428,0.2205882352941176,0.0033025270456697,0.1301369863013698,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0272411892007722,0.2857142857142857,0.6470588235294117,0.0067602306752418,0.2146118721461187,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0433730085690134,0.5714285714285714,0.2794117647058823,0.0217680399166222,0.0547945205479452,0.4411764705882353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0135538170809327,0.1428571428571428,0.3529411764705882,0.0058562403658896,0.1917808219178082,0.0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3
0.0495565126043897,0.4285714285714285,0.2058823529411765,0.0310916094192588,0.0547945205479452,0.5882352941176471,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.1732160856791854,0.5714285714285714,0.1764705882352941,0.1191285334155257,0.0356164383561643,0.2352941176470588,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
0.0919587456328786,0.8571428571428572,0.2794117647058823,0.0456856778136188,0.035225048923679,0.4705882352941176,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0082848835612894,0.1428571428571428,0.2647058823529411,0.0046950160379185,0.1506849315068493,0.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.035340316841536,0.1428571428571428,0.5147058823529411,0.0107425166094256,0.2671232876712329,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0139429886635788,0.2857142857142857,0.3529411764705882,0.0060158905286059,0.1232876712328767,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0153958959054574,0.0,0.3970588235294118,0.0059829929193189,0.4383561643835616,0.676470588235294,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3
0.0123884730455999,0.4285714285714285,0.5735294117647058,0.0034833682755926,0.1404109589041096,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0075667322674465,0.1428571428571428,0.2058823529411765,0.0052533587780958,0.1232876712328767,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.0040796511078491,0.1428571428571428,0.2794117647058823,0.0024248262019055,0.1575342465753424,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0098773131396753,0.1428571428571428,0.5294117647058824,0.0030182306519449,0.273972602739726,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.012801418687817,0.1428571428571428,0.4117647058823529,0.0048588964082143,0.2191780821917808,0.0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0071022170664002,0.1428571428571428,0.1764705882352941,0.0055534963536274,0.1095890410958904,0.0,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.1006111974298486,0.8571428571428572,0.2941176470588235,0.0480123365944502,0.0371819960861056,0.2352941176470588,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
0.0090255376208666,0.4285714285714285,0.7058823529411764,0.0020853311163839,0.1712328767123287,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0036126452086738,0.1428571428571428,0.426470588235294,0.0014803054297206,0.2260273972602739,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3
0.0091173388730841,0.1428571428571428,0.5,0.0029506313519758,0.2602739726027397,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0197027280867405,0.2857142857142857,0.676470588235294,0.0047043030379821,0.2237442922374428,0.5588235294117647,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3
0.0032648814824213,0.0,0.1764705882352941,0.0029298410573603,0.2328767123287671,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0013910894980396,0.1428571428571428,0.1323529411764706,0.0020396861493685,0.0890410958904109,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0064881907915586,0.0,0.3529411764705882,0.0029577029672388,0.3972602739726027,0.676470588235294,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
0.0183489817641201,0.1428571428571428,0.3970588235294118,0.0070843081205737,0.2123287671232876,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0152326513989235,0.1428571428571428,0.1911764705882353,0.0105114374473358,0.1164383561643835,0.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0065863744577315,0.1428571428571428,0.3529411764705882,0.0029979809294015,0.1917808219178082,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.1113216058523657,0.5714285714285714,0.088235294117647,0.1153683759146327,0.0191780821917808,0.5294117647058824,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.042897354412446,0.1428571428571428,0.2058823529411765,0.0269939219095384,0.1232876712328767,0.9117647058823528,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3
0.0124643960972455,0.1428571428571428,0.676470588235294,0.0029911953881266,0.3424657534246575,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0571176840423331,0.5714285714285714,0.1323529411764706,0.0477612150756852,0.0273972602739726,0.5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0266782308858312,0.2857142857142857,0.3676470588235294,0.0108678100403774,0.1278538812785388,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0218820889495585,0.1428571428571428,0.3823529411764705,0.0086740657378337,0.2054794520547945,0.5588235294117647,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
0.0803375546313662,0.2857142857142857,0.1764705882352941,0.0556258126968847,0.0684931506849315,0.4705882352941176,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
0.0127062878565035,0.1428571428571428,0.426470588235294,0.0046778701172687,0.2260273972602739,0.0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0045207122348479,0.1428571428571428,0.1470588235294117,0.0043003164884162,0.0958904109589041,0.0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0132338315574237,0.1428571428571428,0.2058823529411765,0.0087405866389655,0.1232876712328767,0.8235294117647058,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.005874164516717,0.1428571428571428,0.2647058823529411,0.0034588270890986,0.1506849315068493,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3
0.0062936050002356,0.1428571428571428,0.3235294117647058,0.0031053160145123,0.1780821917808219,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0051629664218174,0.1428571428571428,0.4558823529411764,0.0018994016952186,0.2397260273972603,0.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0043884717310648,1.0,0.5,0.0014956862024206,0.0547945205479452,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0032796872990766,0.2857142857142857,0.1470588235294117,0.0033457415571745,0.0593607305936073,0.0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,3
0.0044125830726741,0.5714285714285714,0.2205882352941176,0.0031401450912801,0.0438356164383561,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0174325605213051,0.1428571428571428,0.5294117647058824,0.0052320842535555,0.273972602739726,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0118919592922027,0.4285714285714285,0.3529411764705882,0.0051744951454953,0.0890410958904109,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.010745693312677,0.1428571428571428,0.2794117647058823,0.0057063650504691,0.1575342465753424,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0054287792610221,0.1428571428571428,0.2647058823529411,0.0032304386618793,0.1506849315068493,0.0,0,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3
0.0128252013956454,0.2857142857142857,0.3823529411764705,0.0051908650523185,0.1324200913242009,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0027230422120319,0.1428571428571428,0.1764705882352941,0.0025593758112615,0.1095890410958904,0.0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0112872212458003,0.1428571428571428,0.5441176470588235,0.003344443316704,0.2808219178082191,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0394466997129842,0.7142857142857142,0.5,0.0122821594152239,0.0776255707762557,0.4705882352941176,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
0.0096477537954585,0.1428571428571428,0.3676470588235294,0.0041067526828015,0.1986301369863013,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0194605768797607,0.1428571428571428,0.3970588235294118,0.0074988631511714,0.2123287671232876,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
0.0128211021216415,0.4285714285714285,0.4705882352941176,0.0043215709666578,0.1164383561643835,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0127062878565035,0.1428571428571428,0.426470588235294,0.0046778701172687,0.2260273972602739,0.0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0105654982216545,0.1428571428571428,0.3235294117647058,0.004982953975831,0.1780821917808219,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0030571070985752,0.5714285714285714,0.6323529411764706,0.0008303294332476,0.1205479452054794,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0521509898220301,0.7142857142857142,0.2794117647058823,0.0260892376541455,0.0433789954337899,0.5,1,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0049531251044547,0.1428571428571428,0.1470588235294117,0.0046329209940753,0.0958904109589041,0.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0175060707091383,0.1428571428571428,0.2794117647058823,0.0090343429383636,0.1575342465753424,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0153824738099848,0.1428571428571428,0.2205882352941176,0.0095689834578756,0.1301369863013698,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0138189899490903,0.1428571428571428,0.3676470588235294,0.0057627231372429,0.1986301369863013,0.0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0107194112584623,0.1428571428571428,0.3529411764705882,0.004693479848575,0.1917808219178082,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0350789319101161,0.1428571428571428,0.5735294117647058,0.0096889180662512,0.2945205479452055,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0126394368268623,0.1428571428571428,0.6617647058823529,0.0030980907639177,0.3356164383561643,0.0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
0.0078144097108999,0.1428571428571428,0.4558823529411764,0.0027813235769614,0.2397260273972603,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0058786529623036,0.1428571428571428,0.2058823529411765,0.0042146056377258,0.1232876712328767,0.0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3
0.0133841642156712,0.2857142857142857,0.6617647058823529,0.0032778025869503,0.2191780821917808,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0071104761522097,0.2857142857142857,0.1470588235294117,0.0062923181332592,0.0593607305936073,0.0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0149625317275375,0.1428571428571428,0.3676470588235294,0.0062167063999453,0.1986301369863013,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
0.0091538864088233,0.1428571428571428,0.4558823529411764,0.0032268597175409,0.2397260273972603,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0060332492114454,0.1428571428571428,0.5294117647058824,0.0018918354007416,0.273972602739726,0.0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
0.0246927726020023,0.1428571428571428,0.3529411764705882,0.0104257828009717,0.1917808219178082,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.006808184963325,0.1428571428571428,0.6029411764705882,0.0018609123881541,0.3082191780821917,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0031261028960497,0.1428571428571428,0.2352941176470588,0.0022638262696316,0.136986301369863,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0215451701380757,0.1428571428571428,0.5882352941176471,0.0058507844951115,0.3013698630136986,0.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.0074978748420903,0.1428571428571428,0.3970588235294118,0.003037528048597,0.2123287671232876,0.0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0037207484260755,0.4285714285714285,0.1764705882352941,0.0032415254787346,0.047945205479452,0.4411764705882353,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3
0.0190800535545068,0.2857142857142857,0.5,0.0060158905286059,0.1689497716894977,0.0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0083469175115632,0.4285714285714285,0.2352941176470588,0.0051843792644581,0.0616438356164383,0.0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0090964100901951,0.4285714285714285,0.5441176470588235,0.0027174166838364,0.1335616438356164,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0136575961696383,0.1428571428571428,0.426470588235294,0.005012375220103,0.2260273972602739,0.0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0757174912155974,0.2857142857142857,0.426470588235294,0.026834271746822,0.1461187214611872,0.6470588235294118,0,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,3
0.003299301546842,0.1428571428571428,0.2941176470588235,0.0019504114158151,0.1643835616438356,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0147532784916774,0.1428571428571428,0.3382352941176471,0.0065777636782818,0.184931506849315,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.0170823060969237,0.1428571428571428,0.4558823529411764,0.0058640071305623,0.2397260273972603,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0018662334074209,0.1428571428571428,0.3676470588235294,0.0010175083008922,0.1986301369863013,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.0112123013920122,0.1428571428571428,0.3970588235294118,0.0044227754200452,0.2123287671232876,0.0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
0.0052774347566597,0.0,0.3823529411764705,0.0022880592291785,0.4246575342465753,0.676470588235294,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3
0.0137527270009518,0.1428571428571428,0.2794117647058823,0.0071866583885261,0.1575342465753424,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0090896125598849,0.5714285714285714,0.3088235294117647,0.0045061242725594,0.0602739726027397,0.0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
