Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,room_class,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge
0.02646566536738995,0.0,0.2058823529411765,0.016882744937500967,0.2602739726027397,0.6176470588235294,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
0.03277889326364833,0.42857142857142855,0.2058823529411765,0.020767565563599565,0.0547945205479452,0.7941176470588235,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.018383202918620823,0.0,0.2058823529411765,0.011909232600134738,0.2602739726027397,0.5,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
0.015406438131218472,0.14285714285714285,0.1323529411764706,0.013538741011494809,0.08904109589041095,0.8235294117647058,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
0.0678043357017941,0.5714285714285714,0.16176470588235295,0.04984267755006512,0.03287671232876712,0.47058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.03382722637646551,0.14285714285714285,0.22058823529411767,0.020378419559043168,0.13013698630136986,0.8235294117647058,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.0503672867349024,0.8571428571428572,0.2647058823529411,0.026274387495629166,0.033268101761252444,0.7941176470588235,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.046097209647535865,0.42857142857142855,0.32352941176470584,0.020600313012182403,0.0821917808219178,0.8529411764705882,0,3,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
0.02620621764562591,0.14285714285714285,0.2058823529411765,0.016723094774784588,0.1232876712328767,0.8235294117647058,0,3,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
0.05105224601687426,0.2857142857142857,0.14705882352941177,0.04009156804206937,0.0593607305936073,0.5294117647058824,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.03581891140561676,0.2857142857142857,0.17647058823529413,0.02518761631668932,0.0684931506849315,0.4411764705882353,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0.02342704824311905,0.14285714285714285,0.27941176470588236,0.011949103631771527,0.15753424657534246,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.011504180078996815,0.14285714285714285,0.27941176470588236,0.006079750593692545,0.15753424657534246,0.5588235294117647,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
0.1279858292421815,0.7142857142857142,0.27941176470588236,0.06342098023620954,0.04337899543378996,0.32352941176470584,0,3,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
0.021260573283815372,0.14285714285714285,0.14705882352941177,0.017176328282556164,0.0958904109589041,0.5294117647058824,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.020152437471131577,0.0,0.2058823529411765,0.012997924311402372,0.2602739726027397,0.5588235294117647,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.03040494660950734,0.7142857142857142,0.2058823529411765,0.019306766574744682,0.0319634703196347,0.7941176470588235,0,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
0.022400984393086614,0.0,0.16176470588235295,0.01697352640257499,0.2191780821917808,0.5882352941176471,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.0501193411954699,0.8571428571428572,0.17647058823529413,0.034965077144897605,0.021526418786692758,0.47058823529411764,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.03433557959423259,0.2857142857142857,0.2647058823529411,0.01805351279742109,0.0958904109589041,0.5294117647058824,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.0835268676406951,0.5714285714285714,0.05882352941176472,0.10429653069680991,0.0136986301369863,0.4117647058823529,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0.045664796777929124,0.2857142857142857,0.3529411764705882,0.01902915268068786,0.1232876712328767,0.5882352941176471,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.04445404074303026,0.14285714285714285,0.2058823529411765,0.02795182288583669,0.1232876712328767,0.9705882352941176,0,3,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0
0.02197725437390158,0.14285714285714285,0.5,0.006907281247116633,0.2602739726027397,0.0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010345875725181246,0.42857142857142855,0.7941176470588235,0.002116994079827903,0.1917808219178082,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11917498461107459,0.5714285714285714,0.2058823529411765,0.07393106974815432,0.0410958904109589,0.47058823529411764,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1
0.028478547275409317,0.14285714285714285,0.25,0.015717761503766216,0.14383561643835616,0.5,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.047567413404198775,0.2857142857142857,0.16176470588235295,0.03519242732432666,0.0639269406392694,0.5,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.07208522311090082,0.42857142857142855,0.3529411764705882,0.02986762483843326,0.08904109589041095,0.7352941176470588,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
0.07809576199843447,0.5714285714285714,0.10294117647058823,0.07501587213584254,0.021917808219178082,0.4411764705882353,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.035858079363345736,0.14285714285714285,0.27941176470588236,0.018068613574145225,0.15753424657534246,0.8235294117647058,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0.028715613307042517,0.5714285714285714,0.17647058823529413,0.02033096375935319,0.03561643835616438,0.5882352941176471,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.046789070238906647,0.14285714285714285,0.17647058823529413,0.03268811104642265,0.1095890410958904,0.5,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
0.0678043357017941,0.42857142857142855,0.16176470588235295,0.04984267755006512,0.04452054794520548,0.5,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.12555739856647005,0.5714285714285714,0.27941176470588236,0.06222551981778929,0.0547945205479452,0.5882352941176471,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
0.03615171364658089,0.14285714285714285,0.17647058823529413,0.025415159189343086,0.1095890410958904,0.7647058823529411,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.017173977625280366,0.14285714285714285,0.17647058823529413,0.01243974003879399,0.1095890410958904,0.5882352941176471,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.05483702614068116,0.2857142857142857,0.11764705882352941,0.049189757129282675,0.0502283105022831,0.47058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.013666244427030506,0.0,0.5,0.004350207164265088,0.5342465753424657,0.4411764705882353,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0.05906959573573801,0.5714285714285714,0.42647058823529405,0.020980432447221403,0.0821917808219178,0.5882352941176471,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0.11472486810131859,0.14285714285714285,0.1323529411764706,0.0950256954168092,0.08904109589041095,0.47058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.06391261987533346,0.2857142857142857,0.3529411764705882,0.026514971421389266,0.1232876712328767,0.7352941176470588,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
0.1018522656069069,0.42857142857142855,0.04411764705882354,0.1409778703419053,0.017123287671232876,0.32352941176470584,1,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.017990373123097887,0.14285714285714285,0.2647058823529411,0.00967187925481111,0.1506849315068493,0.6176470588235294,0,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
0.061145177509850344,0.7142857142857142,0.14705882352941177,0.04785487650447881,0.0228310502283105,0.4411764705882353,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.02450251093937536,0.5714285714285714,0.08823529411764705,0.026328712898220155,0.01917808219178082,0.47058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.025851639092548385,0.2857142857142857,0.1323529411764706,0.02210862693041716,0.0547945205479452,0.5588235294117647,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.048043067560766185,0.5714285714285714,0.2058823529411765,0.03016031680341329,0.0410958904109589,0.32352941176470584,0,3,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
0.002652688638146887,0.14285714285714285,0.1911764705882353,0.0023629827704532975,0.11643835616438356,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.036670609090108976,0.14285714285714285,0.14705882352941177,0.02902946148417226,0.0958904109589041,0.5882352941176471,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.0382445919354775,0.5714285714285714,0.14705882352941177,0.03024014188477148,0.030136986301369864,0.5,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0.027071043384839386,0.5714285714285714,0.42647058823529405,0.009728897170066959,0.0821917808219178,0.8529411764705882,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
0.013060866409581075,0.14285714285714285,0.5,0.004163948641095977,0.2602739726027397,0.5294117647058824,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
0.09641185443969233,0.14285714285714285,0.17647058823529413,0.06661610033343539,0.1095890410958904,0.4411764705882353,0,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
0.004109920008721595,0.14285714285714285,0.14705882352941177,0.003984342208040049,0.0958904109589041,0.0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
0.07100419093688397,0.5714285714285714,0.1323529411764706,0.05915456024340486,0.0273972602739726,0.5588235294117647,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.09586302737733007,0.42857142857142855,0.27941176470588236,0.04760766567785342,0.07191780821917808,0.7941176470588235,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.005515261834943493,0.0,0.5735294117647058,0.0016036330686443915,0.6027397260273972,0.7647058823529411,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
0.10904406997163224,0.8571428571428572,0.2058823529411765,0.06769705019440508,0.025440313111545987,0.5294117647058824,0,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
0.03965209582604743,0.14285714285714285,0.22058823529411767,0.02379204920172655,0.13013698630136986,0.5588235294117647,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.004715298026171029,0.14285714285714285,0.2647058823529411,0.002864573705654324,0.1506849315068493,0.0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.1067387904811848,0.5714285714285714,0.11764705882352941,0.09481483150919705,0.02465753424657534,0.38235294117647056,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0.035439097237468985,0.14285714285714285,0.2058823529411765,0.02240451189865152,0.1232876712328767,0.9411764705882353,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.06728544025826602,0.42857142857142855,0.2058823529411765,0.04200103720487819,0.0547945205479452,0.5294117647058824,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.05906959573573801,0.42857142857142855,0.17647058823529413,0.04108452701150637,0.04794520547945205,0.5294117647058824,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
0.03174110237659216,0.14285714285714285,0.6470588235294117,0.007867832416116008,0.3287671232876712,0.5294117647058824,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.006860065859420449,0.14285714285714285,0.3529411764705882,0.003110257567167865,0.1917808219178082,0.0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.04211901124715387,0.14285714285714285,0.14705882352941177,0.03322027825547725,0.0958904109589041,0.6176470588235294,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.0283682819936596,0.2857142857142857,0.5,0.008873628441229206,0.1689497716894977,0.7352941176470588,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
0.0755877673547154,0.42857142857142855,0.2058823529411765,0.04710984241180237,0.0547945205479452,0.47058823529411764,0,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
0.018768716288390015,0.14285714285714285,0.42647058823529405,0.006809579908967428,0.22602739726027396,0.7058823529411764,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0.07974411985737537,0.5714285714285714,0.32352941176470584,0.03538923975180979,0.06301369863013698,0.8235294117647058,0,3,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
0.005463372290590685,0.14285714285714285,0.27941176470588236,0.0031060002294954286,0.15753424657534246,0.0,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.0627018638404346,0.5714285714285714,0.17647058823529413,0.04356797398709452,0.03561643835616438,0.5,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.0638485881776021,0.14285714285714285,0.8823529411764706,0.011873271159088688,0.4383561643835616,0.7647058823529411,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
0.021601885410053364,0.42857142857142855,0.23529411764705885,0.012599282692983289,0.06164383561643835,0.7352941176470588,0,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.050421338343603246,0.14285714285714285,0.32352941176470584,0.02250091018737741,0.1780821917808219,0.7647058823529411,0,3,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
0.05249692011771559,0.5714285714285714,0.5294117647058824,0.015506712582659784,0.10136986301369863,0.7941176470588235,0,3,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0
0.01750607070913834,0.14285714285714285,0.27941176470588236,0.009034342938363697,0.15753424657534246,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.011473703619946932,0.42857142857142855,0.7941176470588235,0.0023483289394946355,0.1917808219178082,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020046946027462317,0.14285714285714285,0.32352941176470584,0.0091503629923263,0.1780821917808219,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11552541999159373,0.14285714285714285,0.32352941176470584,0.051116301257113445,0.1780821917808219,0.9411764705882353,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.11528326878461395,0.14285714285714285,0.42647058823529405,0.04074664306924949,0.22602739726027396,0.9411764705882353,0,3,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0
0.039611016603434794,0.7142857142857142,0.1323529411764706,0.03339766732516212,0.02054794520547945,0.7058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.040579621431353886,0.5714285714285714,0.1323529411764706,0.03419237035735032,0.0273972602739726,0.4411764705882353,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.059415526031423395,0.42857142857142855,0.4117647058823529,0.021731727330592608,0.10273972602739725,0.676470588235294,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.006492514920254722,0.14285714285714285,0.27941176470588236,0.0036126234125154096,0.15753424657534246,0.0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0.025501384668166927,0.42857142857142855,0.2058823529411765,0.016289378499405087,0.0547945205479452,0.9117647058823529,0,3,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
0.08933849660820967,0.7142857142857142,0.17647058823529413,0.0617799184747409,0.0273972602739726,0.5,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
0.01240740408103137,0.14285714285714285,0.1323529411764706,0.011078148843644864,0.08904109589041095,0.7647058823529411,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.05733994425731105,0.42857142857142855,0.38235294117647056,0.02231085046985791,0.0958904109589041,0.4117647058823529,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
0.014098657296637243,0.14285714285714285,0.14705882352941177,0.011667506288765866,0.0958904109589041,0.7941176470588235,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.0036645347530266546,0.14285714285714285,0.27941176470588236,0.0022204739936285706,0.15753424657534246,0.0,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.06771785312787276,0.42857142857142855,0.6470588235294117,0.016723094774784588,0.15753424657534246,0.47058823529411764,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.021025911467737187,0.14285714285714285,0.17647058823529413,0.01507337642671532,0.1095890410958904,0.7647058823529411,0,3,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0
0.07636611052000752,0.8571428571428572,0.17647058823529413,0.05291046499049753,0.021526418786692758,0.4411764705882353,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0.03495825412646629,0.2857142857142857,0.27941176470588236,0.017625650361341193,0.10045662100456622,0.5588235294117647,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.07560692324483897,0.2857142857142857,0.3529411764705882,0.03131233463866772,0.1232876712328767,0.5,0,3,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
0.019236024876574016,0.0,0.16176470588235295,0.014682296135967136,0.2191780821917808,0.5,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.027287249819642756,0.2857142857142857,0.42647058823529405,0.00980492105707476,0.1461187214611872,0.676470588235294,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
0.02450987060641607,0.0,0.17647058823529413,0.017455421897102606,0.2328767123287671,0.7647058823529411,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.07636611052000752,0.5714285714285714,0.1323529411764706,0.06355380917158958,0.0273972602739726,0.5,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0.060532016060748,0.5714285714285714,0.14705882352941177,0.04738324331545417,0.030136986301369864,0.676470588235294,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0.03372847192530473,0.14285714285714285,0.2058823529411765,0.021351885159141517,0.1232876712328767,0.9117647058823529,0,3,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
0.0036645347530266546,0.14285714285714285,0.27941176470588236,0.0022204739936285706,0.15753424657534246,0.0,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.07809576199843447,0.14285714285714285,0.2058823529411765,0.048653127318060714,0.1232876712328767,0.8823529411764706,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0.12875292967286384,0.5714285714285714,0.2058823529411765,0.07982482158843403,0.0410958904109589,0.5882352941176471,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0.041297426794901074,0.5714285714285714,0.14705882352941177,0.032588329694724916,0.030136986301369864,0.5588235294117647,0,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
0.0487314861456949,0.2857142857142857,0.27941176470588236,0.02440589485313941,0.10045662100456622,0.8235294117647058,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
0.038943371132761986,0.7142857142857142,0.17647058823529413,0.02732386557915226,0.0273972602739726,0.47058823529411764,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.00704167926465528,0.14285714285714285,0.2058823529411765,0.004930269422134604,0.1232876712328767,0.0,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
0.016044515209867567,0.14285714285714285,0.14705882352941177,0.013164226564231935,0.0958904109589041,0.5588235294117647,0,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0
0.08890608373860293,0.5714285714285714,0.2058823529411765,0.05530521743124324,0.0410958904109589,0.5588235294117647,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.02955032581401658,0.14285714285714285,0.14705882352941177,0.023552662652186824,0.0958904109589041,0.9117647058823529,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
0.08038848421914854,0.42857142857142855,0.23529411764705885,0.04548483597376811,0.06164383561643835,0.5,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.010403066651315435,0.0,0.0,0.024043551424725754,0.0684931506849315,0.5588235294117647,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0.021862630370426225,0.2857142857142857,0.27941176470588236,0.011178976790853742,0.10045662100456622,0.7941176470588235,0,3,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1
0.11528326878461395,0.5714285714285714,0.6470588235294117,0.028430773373985835,0.1232876712328767,0.4411764705882353,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.014422966948842299,0.2857142857142857,0.14705882352941177,0.011916959668010213,0.0593607305936073,0.4117647058823529,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.037852531834862466,0.5714285714285714,0.2058823529411765,0.023889609642271836,0.0410958904109589,0.5294117647058824,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.09131029929361639,0.5714285714285714,0.1323529411764706,0.07581494166820761,0.0273972602739726,0.6176470588235294,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
0.03826854760845371,0.0,0.27941176470588236,0.019255231502219833,0.3287671232876712,0.5882352941176471,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0018181317998058832,0.14285714285714285,0.3529411764705882,0.0010419010146423115,0.1917808219178082,0.0,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.05528165899798298,0.5714285714285714,0.1323529411764706,0.04625482709592131,0.0273972602739726,0.4411764705882353,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0.10749983713169266,0.5714285714285714,0.16176470588235295,0.07857970683901364,0.03287671232876712,0.47058823529411764,0,3,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.10328381165302697,0.7142857142857142,0.2058823529411765,0.064152497281776,0.0319634703196347,0.47058823529411764,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
0.057117684042333194,0.5714285714285714,0.1323529411764706,0.0477612150756852,0.0273972602739726,0.5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.050421338343603246,0.42857142857142855,0.17647058823529413,0.035171558022010795,0.04794520547945205,0.6176470588235294,0,3,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1
0.0178438975876473,0.42857142857142855,0.2647058823529411,0.009596768287979795,0.0684931506849315,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
