Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,room_class,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge,ai_prediction_name,is_correct
18861272.0,7.0,31.0,608428.1290322581,4.428571428571429,29,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Deluxe,1
12414606.0,7.0,31.0,400471.1612903226,4.428571428571429,33,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
3075227.0,2.0,29.0,106042.31034482758,14.5,21,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
687500.0,2.0,20.0,34375.0,10.0,1,0,Deluxe,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Deluxe,1
11200000.0,6.0,20.0,560000.0,3.3333333333333335,18,1,Deluxe,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Deluxe,1
3933000.0,2.0,50.0,78660.0,25.0,29,0,Suite,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,Suite,1
10000000.0,3.0,50.0,200000.0,16.666666666666668,15,0,Suite,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,Suite,1
1020100.0,3.0,25.0,40804.0,8.333333333333334,1,1,Superior,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Suite,0
37153893.0,6.0,28.0,1326924.75,4.666666666666667,18,1,Executive,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Executive,1
18965897.0,4.0,29.0,653996.448275862,7.25,30,0,Luxury,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Luxury,1
4358959.0,4.0,26.0,167652.26923076922,6.5,17,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
4999995.0,3.0,74.0,67567.5,24.666666666666668,26,0,Suite,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,Suite,1
30136160.0,4.0,26.0,1159083.076923077,6.5,26,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
43906445.0,4.0,37.0,1186660.6756756757,9.25,18,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
867395.0,2.0,55.0,15770.818181818182,27.5,1,0,Suite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Suite,1
9460000.0,3.0,30.0,315333.3333333333,10.0,27,1,Deluxe,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Deluxe,1
22349250.0,4.0,25.0,893970.0,6.25,18,1,Deluxe,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,0
8134500.0,5.0,18.0,451916.6666666667,3.6,28,1,Suite,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,Superior,0
393000.0,2.0,18.0,21833.333333333332,9.0,1,0,Standard,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,Standard,1
17900000.0,4.0,35.0,511428.5714285714,8.75,24,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Deluxe,1
90707204.0,7.0,25.0,3628288.16,3.5714285714285716,29,1,Executive,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Executive,1
6125000.0,3.0,20.0,306250.0,6.666666666666667,18,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Superior,1
4044275.0,2.0,28.0,144438.39285714287,14.0,27,0,Luxury,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,Luxury,1
6961184.0,5.0,16.0,435074.0,3.2,17,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
2716693.0,1.0,25.0,108667.72,25.0,28,1,Deluxe,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,Deluxe,1
13742001.0,5.0,20.0,687100.05,4.0,25,1,Superior,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Superior,1
12814000.0,4.0,19.0,674421.052631579,4.75,17,1,Deluxe,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,Deluxe,1
8500000.0,3.0,25.0,340000.0,8.333333333333334,23,1,Superior,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Superior,1
605000.0,2.0,24.0,25208.333333333332,12.0,1,1,Deluxe,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Deluxe,1
430500.0,2.0,16.0,26906.25,8.0,1,0,Standard,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,Standard,1
12125490.0,6.0,25.0,485019.6,4.166666666666667,29,1,Deluxe,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Deluxe,1
451500.0,2.0,30.0,15050.0,15.0,1,0,Luxury,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,Luxury,1
18500000.0,6.0,20.0,925000.0,3.3333333333333335,22,1,Superior,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Superior,1
1474830.0,2.0,25.0,58993.2,12.5,2,1,Superior,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Deluxe,0
665000.0,2.0,32.0,20781.25,16.0,1,0,Suite,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,Suite,1
6219200.0,3.0,20.0,310960.0,6.666666666666667,31,0,Suite,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,Suite,1
1391460.0,2.0,28.0,49695.0,14.0,1,1,Deluxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suite,0
1207500.0,2.0,20.0,60375.0,10.0,1,1,Deluxe,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Superior,0
12617894.0,5.0,29.0,435099.7931034483,5.8,19,1,Luxury,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,Luxury,1
2365000.0,2.0,27.0,87592.5925925926,13.5,1,1,Standard,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Executive,0
7600000.0,2.0,20.0,380000.0,10.0,17,1,Suite,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,Suite,1
2639605.0,2.0,19.0,138926.57894736843,9.5,1,1,Superior,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Deluxe,0
9069618.0,1.0,25.0,362784.72,25.0,19,0,Suite,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Suite,1
17542561.0,4.0,28.0,626520.0357142857,7.0,18,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
865883.0,2.0,18.0,48104.61111111111,9.0,17,1,Superior,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Superior,1
9895966.0,1.0,25.0,395838.64,25.0,27,1,Suite,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Deluxe,0
8075000.0,4.0,40.0,201875.0,10.0,30,0,Suite,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,Suite,1
8493279.0,4.0,25.0,339731.16,6.25,17,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
8539060.0,5.0,21.0,406621.90476190473,4.2,19,1,Superior,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Superior,1
7475000.0,4.0,38.0,196710.52631578947,9.5,25,1,Deluxe,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Deluxe,1
2063487.0,1.0,18.0,114638.16666666667,18.0,33,1,Suite,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,Suite,1
21049470.0,2.0,25.0,841978.8,12.5,33,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
2177500.0,2.0,42.0,51845.23809523809,21.0,1,0,Suite,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,Suite,1
3700000.0,1.0,50.0,74000.0,50.0,31,0,Standard,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,Suite,0
5121000.0,4.0,20.0,256050.0,5.0,23,1,Deluxe,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,Deluxe,1
5500001.0,2.0,25.0,220000.04,12.5,26,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Standard,1
14515200.0,6.0,28.0,518400.0,4.666666666666667,20,0,Suite,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,Suite,1
17050326.0,5.0,30.0,568344.2,6.0,31,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
1564000.0,2.0,42.0,37238.09523809524,21.0,1,0,Standard,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,Standard,1
2062463.0,3.0,27.0,76387.51851851853,9.0,1,1,Superior,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,Deluxe,0
8775000.0,6.0,31.0,283064.51612903224,5.166666666666667,15,0,Suite,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,Suite,1
1773175.0,2.0,32.0,55411.71875,16.0,1,0,Luxury,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Luxury,1
15291043.0,2.0,25.0,611641.72,12.5,29,0,Luxury,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,Luxury,1
346500.0,2.0,16.0,21656.25,8.0,1,1,Superior,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,Superior,1
18918438.0,3.0,18.0,1051024.3333333333,6.0,17,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
100477358.0,6.0,33.0,3044768.4242424243,5.5,21,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
94490724.0,2.0,29.0,3258300.827586207,14.5,16,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
2018804.0,2.0,25.0,80752.16,12.5,23,1,Superior,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Superior,1
21300177.0,1.0,34.0,626475.7941176471,34.0,26,0,Suite,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Luxury,0
1948448.0,2.0,21.0,92783.23809523809,10.5,1,1,Executive,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Executive,1
969000.0,2.0,15.0,64600.0,7.5,1,1,Superior,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Superior,1
6298278.0,2.0,60.0,104971.3,30.0,19,0,Suite,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,Suite,1
690687.0,2.0,24.0,28778.625,12.0,1,1,Executive,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Executive,1
1015500.0,2.0,26.0,39057.692307692305,13.0,1,1,Deluxe,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Deluxe,1
1710000.0,3.0,20.0,85500.0,6.666666666666667,26,1,Deluxe,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Deluxe,1
1748500.0,2.0,24.0,72854.16666666667,12.0,1,1,Deluxe,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,Superior,0
824000.0,2.0,40.0,20600.0,20.0,1,1,Suite,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Superior,0
1000542.0,2.0,25.0,40021.68,12.5,1,1,Superior,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Superior,1
42811686.0,1.0,40.0,1070292.15,40.0,18,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
9061572.0,7.0,9.0,1006841.3333333334,1.2857142857142858,18,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Superior,1
66859930.0,5.0,39.0,1714357.1794871795,7.8,27,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
1401250.0,2.0,25.0,56050.0,12.5,1,0,Deluxe,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Deluxe,1
819000.0,3.0,55.0,14890.90909090909,18.333333333333332,1,0,Suite,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,Suite,1
75220507.0,1.0,29.0,2593810.5862068967,29.0,26,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
2907988.0,2.0,25.0,116319.52,12.5,1,1,Executive,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Executive,1
7500000.0,4.0,30.0,250000.0,7.5,25,1,Deluxe,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Deluxe,1
509957.0,2.0,25.0,20398.28,12.5,1,0,Luxury,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Luxury,1
3850000.0,2.0,40.0,96250.0,20.0,31,0,Suite,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,Suite,1
15854041.0,4.0,55.0,288255.2909090909,13.75,28,0,Suite,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,Suite,1
21080689.0,5.0,27.0,780766.2592592592,5.4,29,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
36964508.0,4.0,58.0,637319.1034482758,14.5,27,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
1325333.0,2.0,23.0,57623.17391304348,11.5,1,1,Executive,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Executive,1
3469270.0,1.0,20.0,173463.5,20.0,20,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,Deluxe,1
1016500.0,2.0,27.0,37648.148148148146,13.5,1,1,Deluxe,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,Deluxe,1
25980131.0,6.0,29.0,895866.5862068966,4.833333333333333,27,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
19965348.0,2.0,55.0,363006.32727272727,27.5,33,1,Suite,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,Suite,1
1815000.0,2.0,22.0,82500.0,11.0,1,1,Deluxe,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Deluxe,1
337750.0,2.0,20.0,16887.5,10.0,1,0,Deluxe,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,Standard,0
892085.0,2.0,20.0,44604.25,10.0,24,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Superior,1
528741.0,2.0,23.0,22988.739130434784,11.5,1,1,Superior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suite,0
15246769.0,3.0,18.0,847042.7222222222,6.0,17,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
18930335.0,1.0,32.0,591572.96875,32.0,24,1,Executive,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
1539277.0,1.0,24.0,64136.541666666664,24.0,25,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Deluxe,0
1079864.0,2.0,32.0,33745.75,16.0,1,0,Luxury,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Standard,0
2500000.0,5.0,35.0,71428.57142857143,7.0,22,0,Standard,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,Standard,1
1913740.0,2.0,28.0,68347.85714285714,14.0,2,0,Luxury,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
19798079.0,5.0,26.0,761464.5769230769,5.2,27,1,Deluxe,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,Executive,0
3250000.0,3.0,22.0,147727.27272727274,7.333333333333333,24,1,Deluxe,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,Deluxe,1
607000.0,2.0,15.0,40466.666666666664,7.5,1,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Deluxe,1
876585.0,2.0,20.0,43829.25,10.0,1,1,Superior,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,Deluxe,0
10996910.0,4.0,10.0,1099691.0,2.5,13,1,Executive,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,Superior,0
7125000.0,3.0,45.0,158333.33333333334,15.0,18,0,Suite,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,Suite,1
20219916.0,1.0,40.0,505497.9,40.0,21,1,Suite,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,Suite,1
5725414.0,5.0,20.0,286270.7,4.0,29,1,Superior,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,Superior,1
115800000.0,4.0,30.0,3860000.0,7.5,27,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
27092088.0,1.0,31.0,873938.3225806452,31.0,28,1,Executive,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Executive,1
1773428.0,2.0,35.0,50669.37142857143,17.5,1,0,Luxury,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
1574742.0,4.0,25.0,62989.68,6.25,27,1,Luxury,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Deluxe,0
1407000.0,3.0,20.0,70350.0,6.666666666666667,1,1,Superior,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,Superior,1
5225000.0,2.0,30.0,174166.66666666666,15.0,34,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,Suite,0
21395185.0,3.0,30.0,713172.8333333334,10.0,16,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
1089750.0,2.0,30.0,36325.0,15.0,1,1,Superior,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,Superior,1
854000.0,2.0,32.0,26687.5,16.0,1,0,Standard,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,Standard,1
2394035.0,1.0,17.0,140825.58823529413,17.0,18,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Standard,1
13740441.0,5.0,24.0,572518.375,4.8,29,1,Luxury,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Luxury,1
7446910.0,2.0,37.0,201267.83783783784,18.5,19,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
11929810.0,2.0,30.0,397660.3333333333,15.0,28,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
12350000.0,2.0,60.0,205833.33333333334,30.0,27,1,Suite,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,Suite,1
15600000.0,6.0,28.0,557142.8571428572,4.666666666666667,19,1,Suite,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,Deluxe,0
1080250.0,2.0,24.0,45010.416666666664,12.0,1,1,Deluxe,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Executive,0
10566000.0,5.0,20.0,528300.0,4.0,16,1,Superior,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
3319848.0,4.0,23.0,144341.21739130435,5.75,1,0,Luxury,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Luxury,1
9911850.0,3.0,23.0,430950.0,7.666666666666667,20,0,Suite,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Suite,1
11336850.0,5.0,26.0,436032.6923076923,5.2,15,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Superior,1
8200000.0,3.0,42.0,195238.09523809524,14.0,27,1,Superior,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,Suite,0
1152828.0,2.0,29.0,39752.68965517241,14.5,1,1,Executive,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Executive,1
13978286.0,5.0,26.0,537626.3846153846,5.2,29,1,Luxury,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Luxury,1
1751223.0,2.0,22.0,79601.04545454546,11.0,1,1,Executive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Executive,1
2851693.0,2.0,15.0,190112.86666666667,7.5,1,0,Luxury,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Luxury,1
56141528.0,5.0,29.0,1935914.7586206896,5.8,21,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
99438591.0,4.0,36.0,2762183.0833333335,9.0,27,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
16020000.0,4.0,21.0,762857.1428571428,5.25,18,1,Deluxe,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Superior,0
17382071.0,2.0,29.0,599381.7586206896,14.5,17,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
11642400.0,4.0,36.0,323400.0,9.0,32,0,Suite,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,Suite,1
13358551.0,2.0,29.0,460639.6896551724,14.5,29,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
4991224.0,2.0,50.0,99824.48,25.0,1,0,Standard,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Standard,1
679997.0,5.0,21.0,32380.809523809523,4.2,1,0,Luxury,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Luxury,1
13765666.0,2.0,40.0,344141.65,20.0,17,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
1642384.0,2.0,35.0,46925.25714285715,17.5,1,1,Executive,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Deluxe,0
473655.0,2.0,31.0,15279.193548387097,15.5,1,1,Luxury,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,Luxury,1
9248796.0,6.0,31.0,298348.2580645161,5.166666666666667,17,1,Luxury,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
73743838.0,1.0,28.0,2633708.5,28.0,27,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
17998649.0,1.0,29.0,620643.0689655172,29.0,18,0,Suite,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,Suite,1
856500.0,3.0,30.0,28550.0,10.0,1,1,Deluxe,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,Executive,0
10037500.0,5.0,12.0,836458.3333333334,2.4,16,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,Standard,1
7200000.0,4.0,35.0,205714.2857142857,8.75,23,1,Deluxe,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,Deluxe,1
1917982.0,2.0,58.0,33068.65517241379,29.0,1,1,Executive,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Executive,1
1031446.0,3.0,46.0,22422.739130434784,15.333333333333334,1,0,Luxury,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,Suite,0
11197059.0,3.0,25.0,447882.36,8.333333333333334,19,0,Suite,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Suite,1
1070116.0,2.0,32.0,33441.125,16.0,1,1,Deluxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Executive,0
13375000.0,2.0,50.0,267500.0,25.0,32,0,Suite,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,Suite,1
1396000.0,2.0,30.0,46533.333333333336,15.0,1,1,Superior,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,Superior,1
6840000.0,4.0,22.0,310909.0909090909,5.5,31,1,Superior,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Superior,1
3710000.0,3.0,18.0,206111.11111111112,6.0,18,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Standard,1
21275000.0,5.0,38.0,559868.4210526316,7.6,25,1,Deluxe,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Deluxe,1
750000.0,2.0,20.0,37500.0,10.0,1,0,Standard,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,Standard,1
24942244.0,1.0,55.0,453495.34545454546,55.0,28,1,Suite,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,Suite,1
3480592.0,3.0,16.0,217537.0,5.333333333333333,17,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
15403634.0,5.0,20.0,770181.7,4.0,26,1,Superior,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Superior,1
15065664.0,5.0,18.0,836981.3333333334,3.6,16,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Standard,1
12730000.0,2.0,60.0,212166.66666666666,30.0,22,0,Suite,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,Suite,1
4500000.0,6.0,20.0,225000.0,3.3333333333333335,20,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Deluxe,1
7684425.0,2.0,19.0,404443.4210526316,9.5,33,0,Standard,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Standard,1
6468750.0,3.0,29.0,223060.3448275862,9.666666666666666,25,1,Deluxe,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Deluxe,1
17250003.0,5.0,30.0,575000.1,6.0,29,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
71169622.0,3.0,26.0,2737293.153846154,8.666666666666666,12,1,Executive,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
15200000.0,5.0,40.0,380000.0,8.0,28,1,Suite,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,Suite,1
1285127.0,2.0,30.0,42837.566666666666,15.0,1,1,Suite,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Executive,0
1845600.0,4.0,35.0,52731.42857142857,8.75,27,1,Luxury,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,Luxury,1
17972634.0,5.0,39.0,460836.76923076925,7.8,27,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
847000.0,2.0,15.0,56466.666666666664,7.5,1,0,Standard,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,Standard,1
2076125.0,2.0,20.0,103806.25,10.0,28,0,Luxury,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Luxury,1
8814130.0,7.0,24.0,367255.4166666667,3.4285714285714284,22,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Deluxe,1
17578213.0,3.0,47.0,374004.5319148936,15.666666666666666,17,1,Executive,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Executive,1
9422428.0,5.0,26.0,362401.07692307694,5.2,27,0,Luxury,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,Luxury,1
110967861.0,5.0,29.0,3826477.9655172415,5.8,21,1,Executive,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,Executive,1
3532554.0,3.0,9.0,392506.0,3.0,27,1,Superior,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Superior,1
1307840.0,2.0,33.0,39631.51515151515,16.5,2,0,Luxury,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,Luxury,1
632500.0,4.0,22.0,28750.0,5.5,1,1,Deluxe,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Executive,0
1457672.0,2.0,21.0,69412.95238095238,10.5,1,1,Executive,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,Executive,1
8400000.0,4.0,25.0,336000.0,6.25,20,1,Superior,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Superior,1
808626.0,2.0,20.0,40431.3,10.0,1,1,Superior,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Superior,1
3288600.0,2.0,17.0,193447.0588235294,8.5,16,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Standard,1
115800000.0,6.0,31.0,3735483.870967742,5.166666666666667,27,1,Executive,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Executive,1
8700000.0,3.0,18.0,483333.3333333333,6.0,26,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,Standard,1
19965348.0,4.0,55.0,363006.32727272727,13.75,30,1,Suite,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,Suite,1
