Final Price,Max People,Area_m2,price_per_m2,m2_per_person,num_facilities,has_luxury_keyword,room_class,is_king,is_queen,is_double,is_single,is_bunk,is_sofa,has_wifi,has_ac,has_breakfast,has_tv,has_pool,has_balcony,has_parking,has_kitchen,has_fridge
12112500.0,6.0,20.0,605625.0,3.3333333333333335,17,0,Standard,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
6774300.0,5.0,15.0,451620.0,3.0,18,0,Standard,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6000000.0,4.0,18.0,333333.3333333333,4.5,22,0,Standard,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1
2233063.0,4.0,24.0,93044.29166666667,6.0,1,1,Executive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800000.0,6.0,19.0,515789.4736842105,3.1666666666666665,18,0,Standard,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
9900000.0,4.0,25.0,396000.0,6.25,20,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
7884000.0,3.0,20.0,394200.0,6.666666666666667,15,0,Standard,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2772000.0,2.0,17.0,163058.82352941178,8.5,20,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
6070500.0,1.0,20.0,303525.0,20.0,30,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
2898000.0,2.0,20.0,144900.0,10.0,18,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
12600000.0,6.0,18.0,700000.0,3.0,26,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
4000000.0,4.0,25.0,160000.0,6.25,27,0,Standard,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7650000.0,2.0,20.0,382500.0,10.0,22,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
5005000.0,7.0,16.0,312812.5,2.2857142857142856,15,0,Standard,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3250000.0,3.0,15.0,216666.66666666666,5.0,16,0,Standard,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0
1247000.0,2.0,36.0,34638.88888888889,18.0,1,0,Standard,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
7553700.0,6.0,20.0,377685.0,3.3333333333333335,17,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
15840000.0,7.0,32.0,495000.0,4.571428571428571,27,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4262139.0,1.0,21.0,202959.0,21.0,17,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
6400000.0,5.0,18.0,355555.55555555556,3.6,16,0,Standard,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
7940232.0,1.0,23.0,345227.47826086957,23.0,29,0,Standard,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1
524000.0,2.0,15.0,34933.333333333336,7.5,1,1,Deluxe,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
8100000.0,4.0,41.0,197560.9756097561,10.25,27,0,Standard,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0
5450000.0,4.0,30.0,181666.66666666666,7.5,24,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
9442400.0,5.0,25.0,377696.0,5.0,24,0,Standard,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2451225.0,2.0,12.0,204268.75,6.0,21,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2707500.0,2.0,18.0,150416.66666666666,9.0,22,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
4266450.0,2.0,20.0,213322.5,10.0,23,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
8850000.0,5.0,20.0,442500.0,4.0,17,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
6194144.0,2.0,18.0,344119.1111111111,9.0,18,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2400840.0,1.0,15.0,160056.0,15.0,31,0,Standard,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
708050.0,1.0,25.0,28322.0,25.0,20,0,Standard,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5364000.0,3.0,15.0,357600.0,5.0,22,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
378500.0,2.0,16.0,23656.25,8.0,1,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
4002250.0,5.0,12.0,333520.8333333333,2.4,20,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
2500000.0,2.0,22.0,113636.36363636363,11.0,18,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
4037500.0,2.0,15.0,269166.6666666667,7.5,19,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1854640.0,2.0,15.0,123642.66666666667,7.5,21,0,Standard,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
2400000.0,2.0,21.0,114285.71428571429,10.5,25,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4990000.0,3.0,16.0,311875.0,5.333333333333333,17,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
4860000.0,2.0,30.0,162000.0,15.0,32,0,Standard,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0
4290000.0,4.0,24.0,178750.0,6.0,25,0,Standard,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
14040000.0,4.0,25.0,561600.0,6.25,31,0,Standard,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
6577200.0,4.0,17.0,386894.1176470588,4.25,16,0,Standard,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
16839680.0,5.0,40.0,420992.0,8.0,30,0,Standard,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
430500.0,2.0,16.0,26906.25,8.0,1,0,Standard,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1776500.0,2.0,18.0,98694.44444444444,9.0,18,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
4930000.0,2.0,50.0,98600.0,25.0,27,0,Standard,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
2745000.0,3.0,10.0,274500.0,3.3333333333333335,20,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
7500000.0,1.0,25.0,300000.0,25.0,18,0,Standard,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
10500000.0,5.0,18.0,583333.3333333334,3.6,18,0,Standard,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
6039520.0,1.0,66.0,91507.87878787878,66.0,27,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
10392694.0,2.0,22.0,472395.1818181818,11.0,20,0,Standard,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
6044330.0,3.0,18.0,335796.1111111111,6.0,17,0,Standard,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3316950.0,2.0,20.0,165847.5,10.0,21,0,Standard,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
8850000.0,7.0,32.0,276562.5,4.571428571428571,18,0,Standard,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
7150000.0,3.0,30.0,238333.33333333334,10.0,26,0,Standard,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
2450000.0,1.0,28.0,87500.0,28.0,18,0,Suite,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
4510000.0,6.0,16.0,281875.0,2.6666666666666665,21,0,Standard,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
