room_id,hotel_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
ROOM_058098,IVU_000209,Suite Deluxe,943000,30 m²,Giường cực dài,2,Hướng City view,Hướng City view; 30 m²; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Đầu vòi sen cầm tay có thể điều chỉnh chiều cao; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Cửa sổ; Tủ quần áo; Giá treo quần áo; Máy giặt; Điều hòa cá nhân; Không hút thuốc
ROOM_059097,IVU_000210,Suite Tiêu Chuẩn,938500,25 m²,Ổ cắm điện gần giường,2,Hướng Street view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng Street view; 25 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_059098,IVU_000210,Suite Deluxe,1204000,40 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 40 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Thanh vịn bồn tắm; Chốt cố định hạ thấp trên cửa; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Điện thoại trong phòng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_059099,IVU_000210,Suite Gia Đình,1474000,45 m²,Ổ cắm điện gần giường,2,Hướng City view,Hướng Street view; 25 m²; Hướng City view; 40 m²; Hướng City view; 45 m²; Hướng City view; 45 m²; Phòng không hút thuốc; Bàn trang điểm phù hợp cho người khuyết tật; Phòng tắm có lối đi thoai thoải; Ấm nước điện; Nhà vệ sinh cho người khuyết tật; Phòng tắm dành cho người khuyết tật; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Lối đi riêng; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; tầng cao; Khu vực tiếp khách; Khu vực ăn uống riêng; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt cho máy tính xách tay; Tủ có khoá; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_062100,IVU_000214,Phòng Tiêu Chuẩn,377000,20 m²,Vải trải giường,2,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Ấm nước điện; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truy cập Internet - không dây; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ; Tủ quần áo; Giá treo quần áo; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Đầu báo khói
ROOM_062101,IVU_000214,Phòng Hảo Hạng,432250,20 m²,,2,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 20 m²; Phòng không hút thuốc; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Cửa sổ
ROOM_062102,IVU_000214,Tiêu chuẩn 3 người,587500,35 m²,Vải trải giường,2,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; 35 m²; Ấm nước điện; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Điều hòa; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Cửa sổ; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói; Cho phép hút thuốc
ROOM_062103,IVU_000214,Phòng Gia Đình,676250,30 m²,Vải trải giường,2,Hướng City view,20 m²; Phòng không hút thuốc; 20 m²; Phòng không hút thuốc; 35 m²; Ấm nước điện; Hướng City view; 30 m²; Hướng City view; 30 m²; Phòng không hút thuốc; Ấm nước điện; Bồn tắm; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Quạt; Nước rửa tay; Vải trải giường; Dép đi trong nhà; Dịch vụ báo thức; Bàn ăn; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Cửa sổ; Bình chữa cháy; Điều hòa cá nhân; Đầu báo khói
ROOM_062104,IVU_000215,Phòng Cao Cấp Giường Đôi (Chỉ Gồm Phòng Nghỉ),526500,18 m²,,2,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; 18 m²; Phòng không hút thuốc; phòng tắm riêng; Vòi sen; Truy cập Internet - không dây; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Đồng hồ báo thức; Ô; Tủ lạnh; Bàn làm việc; Không hút thuốc
ROOM_062105,IVU_000215,Phòng Deluxe giường đôi có ban công,693500,20 m²,,2,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 20 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Điều hòa; Ban công/sân hiên; Bàn làm việc; Cửa sổ
ROOM_062106,IVU_000215,Phòng 2 giường có cảnh quan,763000,24 m²,,2,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 24 m²; Phòng không hút thuốc; phòng tắm riêng; Điều hòa
ROOM_062107,IVU_000215,Phòng Ba Người,832500,25 m²,,2,Hướng City view,18 m²; Phòng không hút thuốc; Hướng City view; 20 m²; Hướng City view; 24 m²; Hướng City view; 25 m²; Hướng City view; 25 m²; Phòng không hút thuốc; phòng tắm riêng; Điều hòa; Không hút thuốc
ROOM_065104,IVU_000218,Căn Hộ 1 Phòng Ngủ có Ban Công,1001500,50 m²,Ổ cắm điện gần giường,2,Hướng Outdoor view,Hướng Outdoor view; 50 m²; Hướng Outdoor view; 50 m²; Phòng không hút thuốc; Áo choàng tắm; Sản phẩm vệ sinh; Gương; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Quạt; Ít gây dị ứng; Dép đi trong nhà; Ổ cắm điện gần giường; Đồ dùng làm bếp; Tủ lạnh; Ban công/sân hiên; Bàn làm việc; Thùng rác; Giá treo quần áo; Bình chữa cháy; Không hút thuốc
ROOM_066105,IVU_000220,Standard Double Room,3329500,20 m²,,2,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Phòng không hút thuốc; Tủ lạnh; Không hút thuốc
ROOM_066106,IVU_000220,Deluxe Double Room,4661500,25 m²,,2,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Vòi sen; Tủ lạnh; Không hút thuốc
ROOM_066107,IVU_000220,Phòng Tiêu chuẩn không có cửa sổ,4810500,20 m²,Giường cực dài,2,Hướng No Windows view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng No Windows view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Phòng tắm chung; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Quạt; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tủ lạnh; Bàn làm việc; Giường cực dài; Khu vực tiếp khách; Thùng rác; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Phòng thay đồ; Tiện nghi là/ủi; Bàn là quần; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_066108,IVU_000220,Phòng Tiêu chuẩn có Cửa sổ,5550500,20 m²,Giường cực dài,2,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Tủ lạnh; Ban công/sân hiên; Giường cực dài; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Tiện nghi cho em bé (theo yêu cầu); Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_066109,IVU_000220,Deluxe 1 King,9065500,25 m²,Giường cực dài,2,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; Hướng Outdoor view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Phòng tắm đứng; Truy cập Internet - không dây; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Giường cực dài; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Máy giặt; Tiện nghi cho em bé (theo yêu cầu); Hành lang ngoài; Đi lên bằng thang máy; Đi lên bằng cầu thang; Đầu báo khí CO; Bình chữa cháy; Bộ dụng cụ sơ cứu; Điều hòa cá nhân; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_066110,IVU_000220,Deluxe 3 người,9250500,30 m²,,2,Hướng Outdoor view,Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; Hướng No Windows view; 20 m²; Hướng Outdoor view; 20 m²; Hướng Outdoor view; 25 m²; 30 m²; Phòng không hút thuốc; 30 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Phòng tắm đứng; Miễn phí sử dụng khu vực dịch vụ hành chánh; Truy cập Internet - mạng LAN; Truy cập Internet - không dây; Đèn đọc sách; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]
ROOM_068111,IVU_000225,Phòng Được sắp xếp tùy ý khi đến,3817000,39 m²,,3,Hướng City view,Máy sấy tóc; phòng tắm riêng; Hướng Street view; 28 m²; Hướng Courtyard view; 25 m²; Hướng Courtyard view; 22 m²; Hướng City view; 35 m²; 39 m²; Phòng không hút thuốc; Máy sấy tóc; phòng tắm riêng; Vòi sen; Vật dụng tắm rửa; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Dép đi trong nhà; Máy pha trà/cà phê; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Dọn phòng hằng ngày; Bàn làm việc; Két sắt trong phòng
ROOM_068112,IVU_000225,Deluxe giường King hoặc 2 giường,4537250,28 m²,,3,Hướng Street view,Máy sấy tóc; phòng tắm riêng; Hướng Street view; 28 m²; Hướng Courtyard view; 25 m²; Hướng Courtyard view; 22 m²; Hướng City view; 35 m²; 39 m²; Phòng không hút thuốc; Hướng Street view; 28 m²; Phòng không hút thuốc; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Internet mạng LAN trong phòng [miễn phí]; Truyền hình cáp/vệ tinh; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Điều hòa; Rèm che ánh sáng; Báo hằng ngày; Dép đi trong nhà; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Sàn gỗ/gỗ miếng; Két sắt trong phòng; Không hút thuốc
ROOM_070113,IVU_000228,Basic Double Room,822500,,,,,Các loại khăn; Điện thoại; Các loại khăn; Điện thoại; TV; Quạt
ROOM_073114,IVU_000233,Phòng Cao Cấp Cho Hai Người,2452500,18 m²,Ổ cắm điện gần giường,2,Hướng Street view,18 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Hướng Street view; 30 m²; 18 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Báo hằng ngày; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Ấm nước; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Tiện nghi cho em bé (theo yêu cầu); Đi lên bằng thang máy; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_073115,IVU_000233,Phòng Deluxe giường đôi có cửa sổ,2942000,20 m²,Ổ cắm điện gần giường,2,Hướng Outdoor view,18 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Hướng Street view; 30 m²; Hướng Outdoor view; 20 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Đèn đọc sách; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Báo hằng ngày; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Ấm nước; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Tiện nghi cho em bé (theo yêu cầu); Đi lên bằng thang máy; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_073116,IVU_000233,Phòng Executive Nhìn ra Thành phố,3362000,30 m²,Ổ cắm điện gần giường,2,Hướng Street view,18 m²; Phòng không hút thuốc; Hướng Outdoor view; 20 m²; Hướng Street view; 30 m²; Hướng Street view; 30 m²; Phòng không hút thuốc; Ấm nước điện; Áo choàng tắm; Bồn tắm; Sản phẩm vệ sinh; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Đèn đọc sách; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Nhân viên chăm sóc khách hàng; Báo hằng ngày; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Màn; Đồ dùng cho giấc ngủ thoải mái; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Máy pha trà/cà phê; Trà miễn phí; Bàn ăn; Nước đóng chai miễn phí; Cà phê hòa tan miễn phí; Ấm nước; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Ly rượu vang; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Cửa sổ có thể mở ra; Khu vực tiếp khách; Ghế sofa; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Cửa sổ mở; Tủ quần áo; Máy sấy quần áo; Giá treo quần áo; Tiện nghi là/ủi; Bàn là quần; Tiện nghi cho em bé (theo yêu cầu); Đi lên bằng thang máy; Cửa an toàn cho em bé; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Tủ có khoá; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_074117,IVU_000242,Phòng Superior giường đôi,6764500,20 m²,,2,Hướng No Windows view,Hướng No Windows view; 20 m²; Hướng Street view; 25 m²; Hướng Street view; 28 m²; Hướng No Windows view; 20 m²; Phòng không hút thuốc
ROOM_074118,IVU_000242,Phòng Hai Giường Đơn Loại Sang,6925500,25 m²,Ổ cắm điện gần giường,2,Hướng Street view,Hướng No Windows view; 20 m²; Hướng Street view; 25 m²; Hướng Street view; 28 m²; Hướng Street view; 25 m²; Phòng không hút thuốc; Ấm nước điện; Bồn tắm; Máy sấy tóc; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Bình chữa cháy; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_074119,IVU_000242,Phòng Deluxe 3 người,7296000,28 m²,Ổ cắm điện gần giường,2,Hướng Street view,Hướng No Windows view; 20 m²; Hướng Street view; 25 m²; Hướng Street view; 28 m²; Hướng Street view; 28 m²; Phòng không hút thuốc; Ấm nước điện; Bồn tắm; Máy sấy tóc; phòng tắm riêng; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Đồng hồ báo thức; Rèm che ánh sáng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Máy pha trà/cà phê; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Tủ lạnh; Bàn làm việc; Thùng rác; Cửa sổ; Cửa sổ mở; Sàn gỗ/gỗ miếng; Tủ quần áo; Giá treo quần áo; Bình chữa cháy; Điều hòa cá nhân; Két sắt trong phòng; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
ROOM_075120,IVU_000246,Ở Trong Ngày - Tiện Nghi Thư Giãn,645500,15 m²,Ổ cắm điện gần giường,2,,15 m²; Phòng không hút thuốc; 12 m²; Phòng không hút thuốc; 15 m²; Phòng không hút thuốc; Sản phẩm vệ sinh; Máy sấy tóc; Gương; Vòi sen; Ghế tắm; Vật dụng tắm rửa; Phòng tắm đứng; Điện thoại; TV; TV [màn hình phẳng]; Wi-Fi [miễn phí]; Bộ chuyển đổi nguồn; Điều hòa; Máy lọc không khí; Đồng hồ báo thức; Rèm che ánh sáng; Chăn điện; Nước rửa tay; Ít gây dị ứng; Vải trải giường; Dép đi trong nhà; Ổ cắm điện gần giường; Cách âm; Ô; Dịch vụ báo thức; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Không gian làm việc cho máy tính xách tay; Sàn lát gạch/Sàn đá cẩm thạch; Thùng rác; Cửa sổ; Sàn gỗ/gỗ miếng; Đi lên bằng thang máy; Đầu báo khí CO; Bình chữa cháy; Điều hòa cá nhân; Không hút thuốc; Đầu báo khói
