hotel_id,city,hotel_name,hotel_link,room_id,room_name,price,area_m2,bed_type,max_occupancy,view,amenities
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000001,Deluxe Double,729750.0,25 m²,1 Giường đôi,2.0,,25 m²; Vòi hoa sen; 25 m²; Vòi hoa sen; 35 m²; Vòi hoa sen; 25 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường đôi
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000002,Deluxe Twin,653500.0,25 m²,2 Giường đơn,2.0,,25 m²; Vòi hoa sen; 25 m²; Vòi hoa sen; 35 m²; Vòi hoa sen; 25 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 2 Giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000003,VIP Double,832000.0,35 m²,1 Giường đôi,2.0,,25 m²; Vòi hoa sen; 25 m²; Vòi hoa sen; 35 m²; Vòi hoa sen; 35 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường đôi
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000167,River View Executive Suite,9223500.0,85 m²,1 Giường King,3.0,Hướng sông,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 85 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000168,Garden View Two Bedroom Suite,13289500.0,121 m²,2 Giường đơn,3.0,Hướng vườn,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng vườn; 121 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 2 phòng ngủ; 1 Giường King; 2 Giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000169,River View Signature Suite,15996500.0,206 m²,1 Giường King,3.0,Hướng sông,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 206 m²; Phòng không hút thuốc; Vòi hoa sen; Máy lạnh; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000170,Garden Two Bedroom Pool Villa,19067500.0,174 m²,2 Giường đơn,3.0,Hướng vườn,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng vườn; 174 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 2 phòng ngủ; 1 Giường King; 2 Giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000171,Riverfront Two Bedroom Pool Villa,22138500.0,177 m²,2 Giường đơn,3.0,Hướng sông,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 177 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 2 phòng ngủ; 1 Giường King; 2 Giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000172,Garden View Suite,6805500.0,64 m²,,3.0,Hướng vườn,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng vườn; 64 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 phòng ngủ
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000173,River View Suite,8014500.0,64 m²,1 Giường King,3.0,Hướng sông,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 64 m²; Phòng không hút thuốc; Ban công; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000174,Garden Pool Suite,11021000.0,107 m²,1 Giường King,3.0,Hướng vườn,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng vườn; 107 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000175,Garden Pool Villa,13600000.0,100 m²,1 Giường King,3.0,Hướng vườn,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng vườn; 100 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000176,Riverfront Pool Villa,15675500.0,130 m²,1 Giường King,3.0,Hướng sông,Hướng sông; 85 m²; Hướng vườn; 121 m²; Hướng sông; 206 m²; Hướng vườn; 174 m²; Hướng sông; 177 m²; Hướng vườn; 64 m²; Hướng sông; 64 m²; Hướng vườn; 107 m²; Hướng vườn; 100 m²; Hướng sông; 130 m²; Hướng sông; 130 m²; Phòng không hút thuốc; Ban công; Hồ bơi; Cửa sổ; Bồn tắm; Vòi hoa sen; Máy lạnh; 1 Giường King
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000942,Heritage/Residence Grand Twin,5544000.0,47-55 m²,2 Giường đơn (1m2 x 2m),3.0,Hướng vườn | thành phố | nội khu,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 2 Giường đơn (1m2 x 2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000943,Heritage/Residence Grand King,5544000.0,47-55 m²,1 Giường King (1m8x2m),3.0,Hướng vườn | thành phố | nội khu,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Giường King (1m8x2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000944,Heritage Deluxe Triple,5687000.0,47-50 m²,1 Giường đôi & 1 giường đơn,3.0,Hướng vườn | thành phố | nội khu,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Bồn tắm; Vòi hoa sen; 1 Giường đôi & 1 giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000945,Heritage/Residence Grand King Ocean View,6116000.0,47-55 m²,1 Giường King (1m8x2m),3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 47-55 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Giường King (1m8x2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000946,Heritage Deluxe Triple Ocean View,6259000.0,47-50 m²,1 Giường đôi & 1 giường đơn,3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 47-50 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Bồn tắm; Vòi hoa sen; 1 Giường đôi & 1 giường đơn
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000947,Heritage/Residence Suite,6545000.0,62-72 m²,1 Giường King (1m8x2m),3.0,Hướng hồ bơi | thành phố,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Giường King (1m8x2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000948,Heritage Deluxe Family,7106000.0,72 m²,1 Giường Queen (1m6 x 2m),3.0,Hướng thành phố,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng thành phố; 72 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Bồn tắm; 2 phòng ngủ; 1 Giường King (1m8 x 2m); 1 Giường Queen (1m6 x 2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000949,Heritage/Residence Suite Ocean View,7370000.0,62-72 m²,1 Giường King (1m8x2m),3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 62-72 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 1 Giường King (1m8x2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000950,Residence Two Bedroom Suite Ocean View,9889000.0,105 m²,,3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 105 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen / Bồn tắm nằm; 2 Toilet; 2 phòng ngủ
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000951,Heritage| Deluxe King,4587000.0,37 m²,1 Giường King (1m8 x 2m),3.0,Hướng vườn | thành phố | nội khu,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng vườn | thành phố | nội khu; 37 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Bồn tắm; Vòi hoa sen; 1 Giường King (1m8 x 2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000952,Heritage/Residence Deluxe Twin,4587000.0,37 m²,2 Giường đơn (1m2 x 2m),3.0,Hướng vườn | thành phố | nội khu,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng vườn | thành phố | nội khu; 37 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 2 Giường đơn (1m2 x 2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000953,Heritage/Residence Deluxe Twin Ocean View,5148000.0,37-50 m²,2 Giường đơn (1m2 x 2m),3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Vòi hoa sen / Bồn tắm nằm; 2 Giường đơn (1m2 x 2m)
IVU_HOTEL_001395,binh-duong,Khách sạn Lavender Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-lavender-binh-duong,IVU_ROOM_000954,Heritage/Residence Deluxe King Ocean View,5148000.0,37-50 m²,1 Giường King (1m8 x 2m),3.0,Hướng biển,Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-55 m²; Hướng vườn | thành phố | nội khu; 47-50 m²; Hướng biển; 47-55 m²; Hướng biển; 47-50 m²; Hướng hồ bơi | thành phố; 62-72 m²; Hướng thành phố; 72 m²; Hướng biển; 62-72 m²; Hướng biển; 105 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng vườn | thành phố | nội khu; 37 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Hướng biển; 37-50 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Ban công; Bồn tắm; Vòi hoa sen; 1 Giường King (1m8 x 2m)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000004,Phòng 1 Giường Đôi 1m8,653500.0,20 m²,1 Giường King (1m8),2.0,,20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King (1m8)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000005,Phòng 1 Giường Đôi 1m8 - View,772500.0,20 m²,1 Giường King (1m8),2.0,,20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King (1m8)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000006,Phòng 2 Giường Đơn 1m2,772500.0,20 m²,2 Giường đơn (1m2),2.0,,20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 1 Toilet; 2 Giường đơn (1m2)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000007,Phòng 1 Giường Đôi 1m8 - VIP,1010000.0,20 m²,1 Giường King (1m8),2.0,,20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 1 Giường King (1m8)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000008,Phòng 2 Giường Đôi,1010000.0,20 m²,2 Giường đôi (1m4 & 1m8),2.0,,20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Máy lạnh; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; 20 m²; Vòi hoa sen; Máy lạnh; 1 Toilet; 2 Giường đôi (1m4 & 1m8)
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000177,Premier Sky View,19845000.0,36 m²,Giường cũi của em bé (theo yêu cầu),3.0,Hướng thành phố,Hướng thành phố; 36 m²; Hướng thành phố; 36 m²; Hướng thành phố; 36 m²; Phòng không hút thuốc; Phòng cửa sổ mở; Bồn tắm; Vòi hoa sen; 1 phòng ngủ; Ấm nước điện; Áo choàng tắm; Bồn tắm; Máy sấy tóc; Gương; phòng tắm riêng; Cân; Bồn tắm/vòi sen riêng; Vòi sen; Vật dụng tắm rửa; Các loại khăn; Truyền hình cáp/vệ tinh; Điện thoại; TV; TV [màn hình phẳng]; Điều hòa; Đồng hồ báo thức; Dép đi trong nhà; Ổ cắm điện gần giường; Dịch vụ báo thức; Trà miễn phí; Nước đóng chai miễn phí; Tủ lạnh nhỏ trong phòng; Bàn làm việc; Khu vực tiếp khách; Thùng rác; Tủ quần áo; Giường cũi của em bé (theo yêu cầu); Đi lên bằng thang máy; Điều hòa cá nhân; Két sắt trong phòng; Két sắt cho máy tính xách tay; Không hút thuốc; Tính năng an toàn/bảo mật; Đầu báo khói
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000955,Standard 2 Single Bed,5364500.0,39 m²,2 Giường đơn,2.0,Hướng vườn,Hướng vườn; 39 m²; Hướng vườn; 39 m²; Hướng biển; 39 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 61 m²; Hướng vườn; 71 m²; Hướng biển; 77 m²; Hướng vườn; 71 m²; Hướng biển; 84 m²; Hướng biển; 84 m²; Hướng biển; 125 m²; Hướng vườn; 39 m²; Vòi hoa sen; 2 Giường đơn
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000956,Standard Cabana 2 Single Bed,5548750.0,39 m²,2 Giường đơn,2.0,Hướng vườn,Hướng vườn; 39 m²; Hướng vườn; 39 m²; Hướng biển; 39 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 61 m²; Hướng vườn; 71 m²; Hướng biển; 77 m²; Hướng vườn; 71 m²; Hướng biển; 84 m²; Hướng biển; 84 m²; Hướng biển; 125 m²; Hướng vườn; 39 m²; Ban công; Vòi hoa sen; 2 Giường đơn
IVU_HOTEL_001396,binh-duong,Khách sạn Marina Bình Dương,https://www.ivivu.com/khach-san-binh-duong/khach-san-marina-binh-duong,IVU_ROOM_000957,Standard Ocean View 2 Single Bed,6385250.0,39 m²,2 Giường đơn,2.0,Hướng biển,Hướng vườn; 39 m²; Hướng vườn; 39 m²; Hướng biển; 39 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng biển; 41 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 48 m²; Hướng vườn; 61 m²; Hướng vườn; 71 m²; Hướng biển; 77 m²; Hướng vườn; 71 m²; Hướng biển; 84 m²; Hướng biển; 84 m²; Hướng biển; 125 m²; Hướng biển; 39 m²; Vòi hoa sen; 2 Giường đơn
IVU_HOTEL_001397,binh-duong,Fairfield by Marriott South Bình Dương,https://www.ivivu.com/khach-san-binh-duong/fairfield-by-marriott-south-binh-duong,IVU_ROOM_000958,Deluxe Room Garden View,13205875.0,47 m²,,5.0,Hướng vườn,Hướng vườn; 47 m²; Hướng biển; 47 m²; Hướng vườn; 54 m²; Hướng biển | nội khu; 88 m²; Hướng vườn | hồ; 240 m²; Hướng biển; 465 m²; Hướng vườn | hồ; 350 m²; Hướng vườn; 47 m²; Phòng không hút thuốc; Ban công; Vòi hoa sen; 1 phòng ngủ; Vòi sen; Điện thoại; Điều hòa; Bàn làm việc; Cửa sổ; Không hút thuốc
